word,dsocial science,dengineering,dmedicine,d-lifescience
Color association,0.0,0.0,1.0,0.0
Direct posture matching,0.0,1.0,0.0,0.0
Abstract working memory,1.0,0.0,0.0,0.0
Gamma hand phase synchrony,0.0,1.0,0.0,0.0
Learning models,1.0,0.0,0.0,0.0
Dual sensory impairment,0.0,0.0,1.0,0.0
Prostate carcinoma,0.0,0.0,1.0,0.0
Emotion-focused,0.0,0.0,1.0,0.0
Health policy,0.0,0.0,1.0,0.0
Priority map,0.0,1.0,0.0,0.0
Resveratrol,0.0,0.0,1.0,0.0
AKT,1.0,0.0,0.0,0.0
WML,0.0,0.0,0.0,1.0
Two-digit numbers,0.0,1.0,0.0,0.0
fieldwork,0.0,0.0,0.0,1.0
Real-time feedback,0.0,1.0,0.0,0.0
Encapsulated cell biodelivery,0.0,0.0,1.0,0.0
Task-based,0.0,1.0,0.0,0.0
Figural aftereffects,0.0,1.0,0.0,0.0
Task context,0.0,0.0,0.0,1.0
Guided search,0.0,1.0,0.0,0.0
Retrospection,0.0,1.0,0.0,0.0
Syntax-prosody mapping,0.0,0.0,1.0,0.0
Identification task,1.0,0.0,0.0,0.0
Cerebral Palsy,0.0,0.0,0.0,1.0
Focal epilepsy,0.0,1.0,0.0,0.0
40 Hz,0.0,1.0,0.0,0.0
Accommodative insufficiency,1.0,0.0,0.0,0.0
Auditory cue,1.0,0.0,0.0,0.0
Cross-task compatibility,1.0,0.0,0.0,0.0
Dioxins,0.0,0.0,1.0,0.0
Musculoskeletal equilibrium,0.0,0.0,1.0,0.0
Self-rated health,0.0,0.0,1.0,0.0
Contrast reversal,0.0,1.0,0.0,0.0
Visuomotor adaptation-learning,0.0,0.0,1.0,0.0
Visuospatial construction,0.0,1.0,0.0,0.0
Poisson noise,0.0,1.0,0.0,0.0
Birding,0.0,0.0,1.0,0.0
evoked (induced) responses,1.0,0.0,0.0,0.0
Japanese Kana,0.0,0.0,1.0,0.0
ethnicity,0.0,0.0,1.0,0.0
Uncertainty monitoring,0.0,0.0,1.0,0.0
diagnostic reasoning,0.0,0.0,1.0,0.0
City,1.0,0.0,0.0,0.0
Point to origin,0.0,1.0,0.0,0.0
And set testing,1.0,0.0,0.0,0.0
Sound localisation,1.0,0.0,0.0,0.0
Coldness,0.0,0.0,1.0,0.0
Perception engineering,0.0,0.0,1.0,0.0
Bereavement,0.0,0.0,1.0,0.0
Cognitive-behavioral therapy,0.0,0.0,1.0,0.0
Fat,0.0,1.0,0.0,0.0
Chinese sentence comprehension,1.0,0.0,0.0,0.0
3D-SSP SPECT,1.0,0.0,0.0,0.0
Perceived rotation,0.0,1.0,0.0,0.0
Stimulus sampling,0.0,1.0,0.0,0.0
Women's health,1.0,0.0,0.0,0.0
Imprinting,0.0,1.0,0.0,0.0
Non-psychotic,1.0,0.0,0.0,0.0
African,0.0,0.0,1.0,0.0
Positive words,0.0,0.0,1.0,0.0
Juvenile Parkinson,0.0,0.0,1.0,0.0
Transient information,0.0,1.0,0.0,0.0
Patient outcome,1.0,0.0,0.0,0.0
Transgenic,1.0,0.0,0.0,0.0
Eyewitness confidence,0.0,1.0,0.0,0.0
Lexical processes,0.0,1.0,0.0,0.0
Moderate drinking,1.0,0.0,0.0,0.0
Cognitive and functional impairment,0.0,0.0,1.0,0.0
Number sense impairment,0.0,1.0,0.0,0.0
opioid analgesics,0.0,0.0,1.0,0.0
2-Back task,1.0,0.0,0.0,0.0
Visuospatial short-term memory (STM),0.0,0.0,1.0,0.0
Figural analogies,0.0,0.0,1.0,0.0
Heading disorientation,0.0,0.0,0.0,1.0
art,1.0,0.0,0.0,0.0
affect regulation,0.0,0.0,0.0,1.0
Menopausal women,0.0,1.0,0.0,0.0
scanpaths,0.0,0.0,1.0,0.0
Faux pas,0.0,0.0,0.0,1.0
motion sickness,0.0,0.0,1.0,0.0
Tursiops truncatus,1.0,0.0,0.0,0.0
Proto-objects,1.0,0.0,0.0,0.0
Acetyl cholinesterase inhibitors,0.0,0.0,1.0,0.0
M-CHAT,0.0,1.0,0.0,0.0
steady-state visual evoked potentia,0.0,1.0,0.0,0.0
Attention deficit/hyperactivity disorder rating scale,0.0,0.0,1.0,0.0
Subjective confidence,0.0,0.0,1.0,0.0
Russell-Silver Syndrome,0.0,0.0,1.0,0.0
Magnet resonance imaging (MRI),0.0,0.0,1.0,0.0
Severe internal carotid artery stenosis,0.0,0.0,1.0,0.0
Gait variability,0.0,0.0,1.0,0.0
causality,0.0,1.0,0.0,0.0
geomatics,0.0,0.0,1.0,0.0
Cerebral hemispheres,0.0,1.0,0.0,0.0
Action sequence,0.0,0.0,1.0,0.0
Bitemporal,0.0,0.0,1.0,0.0
Serial position curve,0.0,0.0,1.0,0.0
Stimulus-dimension,0.0,1.0,0.0,0.0
Aided symbols,0.0,0.0,1.0,0.0
HMAX,0.0,1.0,0.0,0.0
preclinical phases,0.0,0.0,0.0,1.0
Informed consent,0.0,0.0,1.0,0.0
Late-onset Friedreich ataxia,1.0,0.0,0.0,0.0
Jeannerod,0.0,0.0,0.0,1.0
Parieto-prefrontal cortex,0.0,1.0,0.0,0.0
Visual evidence,0.0,0.0,1.0,0.0
Perceptual meanings,0.0,0.0,1.0,0.0
Locked in,0.0,0.0,1.0,0.0
Raven's Coloured Progressive Matrices,0.0,0.0,0.0,1.0
Systemic chemotherapy,0.0,0.0,0.0,1.0
3D hypermedia,0.0,0.0,0.0,1.0
Familiar people processing,0.0,1.0,0.0,0.0
Neonatal care,0.0,1.0,0.0,0.0
Midwifery,1.0,0.0,0.0,0.0
Overlap,0.0,1.0,0.0,0.0
spatial puzzle solving,0.0,1.0,0.0,0.0
APFC,0.0,0.0,1.0,0.0
RT variability,0.0,1.0,0.0,0.0
Motor learning-control,1.0,0.0,0.0,0.0
Joystick,0.0,1.0,0.0,0.0
Slit viewing,0.0,0.0,1.0,0.0
Dual process signal detection model,0.0,0.0,1.0,0.0
Visual analogue scale (VAS),0.0,1.0,0.0,0.0
Pain thresholds,0.0,0.0,1.0,0.0
MPTP,0.0,1.0,0.0,0.0
Synergetics,0.0,0.0,1.0,0.0
Activational effects,1.0,0.0,0.0,0.0
ISOFLAVONES,1.0,0.0,0.0,0.0
Emotional Stroop,0.0,0.0,1.0,0.0
Emotional processes,1.0,0.0,0.0,0.0
Partner-matching (PM),1.0,0.0,0.0,0.0
Precue activity,1.0,0.0,0.0,0.0
Vestibulo-ocular reflexe,0.0,0.0,1.0,0.0
Subjective alertness,0.0,0.0,1.0,0.0
Genetic syndrome,0.0,0.0,0.0,1.0
palliative care,1.0,0.0,0.0,0.0
Vestibular disorders,1.0,0.0,0.0,0.0
Chronic headaches,0.0,0.0,0.0,1.0
Facial stimuli,0.0,1.0,0.0,0.0
Anterior interhemispheric approach,0.0,0.0,1.0,0.0
Stereotactic neurosurgery,0.0,0.0,1.0,0.0
Depersonalization,1.0,0.0,0.0,0.0
Collapse,0.0,0.0,1.0,0.0
Doubling,0.0,1.0,0.0,0.0
Macronutrients,0.0,0.0,1.0,0.0
Choice-reaction task,1.0,0.0,0.0,0.0
C.957C > T polymorphism,1.0,0.0,0.0,0.0
Saliency model,0.0,0.0,1.0,0.0
Math skills,1.0,0.0,0.0,0.0
Sulcal patterns,0.0,0.0,0.0,1.0
Shape analysis,0.0,1.0,0.0,0.0
Mental travel,1.0,0.0,0.0,0.0
pointing movement,0.0,1.0,0.0,0.0
Sensori-motor integration,0.0,0.0,1.0,0.0
Cognitive trait,0.0,0.0,1.0,0.0
Frontal variant frontotemporal dementia,1.0,0.0,0.0,0.0
Lightning,0.0,1.0,0.0,0.0
Object tracking system,0.0,1.0,0.0,0.0
Parkinsonian syndrome,0.0,0.0,1.0,0.0
Mandarin,1.0,0.0,0.0,0.0
People with Parkinson's (PwPs),1.0,0.0,0.0,0.0
dietary supplementation,0.0,0.0,1.0,0.0
Oculomotor assessment,0.0,0.0,0.0,1.0
Darbepoetin,0.0,1.0,0.0,0.0
Nicotine Stroop,0.0,0.0,1.0,0.0
DAT1,0.0,1.0,0.0,0.0
Visuo-spatial learning and memory,0.0,1.0,0.0,0.0
Secondary school children,0.0,0.0,1.0,0.0
Neurobehavioral profile,0.0,1.0,0.0,0.0
ERD/ERS (event-related desynchronization/event-related synchronization),1.0,0.0,0.0,0.0
Refractory,1.0,0.0,0.0,0.0
Williams syndrome - psychology physiopathology,0.0,0.0,1.0,0.0
Subclinical phase,0.0,1.0,0.0,0.0
Childhood brain insult,0.0,0.0,1.0,0.0
time-frequency analysis,0.0,0.0,1.0,0.0
Cathepsin F,0.0,0.0,1.0,0.0
Verbal production,0.0,0.0,1.0,0.0
Diffuse Lewy body disease,0.0,1.0,0.0,0.0
Qualitative case study,0.0,0.0,1.0,0.0
SERMs,0.0,0.0,0.0,1.0
Serendipity,1.0,0.0,0.0,0.0
Multiple sklerosis,0.0,0.0,1.0,0.0
primate,0.0,0.0,1.0,0.0
Spatial familiarity,0.0,0.0,1.0,0.0
Control theory,0.0,1.0,0.0,0.0
Horizontal propagation,0.0,1.0,0.0,0.0
Barriers,0.0,0.0,1.0,0.0
Time-frequency representation,0.0,0.0,1.0,0.0
Docosahexaenoic acid (DHA),0.0,1.0,0.0,0.0
Critical flicker fusion,0.0,0.0,1.0,0.0
associative processes,0.0,1.0,0.0,0.0
hand orientation,1.0,0.0,0.0,0.0
Hick effect,1.0,0.0,0.0,0.0
Motor Free Visual-Perception Test (MVPT),0.0,0.0,1.0,0.0
Image retrieval,0.0,0.0,1.0,0.0
Spatial terms,0.0,0.0,1.0,0.0
Fitts'law,0.0,0.0,1.0,0.0
EEG delta activity,0.0,0.0,1.0,0.0
liver transplant,1.0,0.0,0.0,0.0
Psychosocial rehabilitation,0.0,0.0,1.0,0.0
Chorea,0.0,0.0,1.0,0.0
Necrotizing enterocolitis,1.0,0.0,0.0,0.0
myotonic dystrophy,0.0,1.0,0.0,0.0
the Legion of the Archangel Michael,1.0,0.0,0.0,0.0
Behavioural,0.0,1.0,0.0,0.0
dengineering/d-lifescience,0.0,1.0,0.0,0.0
Myocardial infarction,0.0,1.0,0.0,0.0
prosthetic hand,0.0,0.0,1.0,0.0
The senses,0.0,1.0,0.0,0.0
P300 components,0.0,0.0,1.0,0.0
Virtual partner interaction,0.0,0.0,1.0,0.0
functioning,0.0,0.0,0.0,1.0
Baroreceptor activity,1.0,0.0,0.0,0.0
tactile stimulator,0.0,0.0,0.0,1.0
Pancreatic cancer,0.0,0.0,1.0,0.0
basal forebrain,0.0,1.0,0.0,0.0
Temporoparietal cortex,0.0,0.0,1.0,0.0
Basic beliefs,0.0,1.0,0.0,0.0
Knowledges,0.0,1.0,0.0,0.0
Launch event,0.0,0.0,1.0,0.0
Shading,0.0,0.0,0.0,1.0
attentional deficits,0.0,0.0,0.0,1.0
Genetic syndromes,0.0,0.0,1.0,0.0
Temporal orienting,1.0,0.0,0.0,0.0
Event-related activity,0.0,0.0,0.0,1.0
Human robot interaction,1.0,0.0,0.0,0.0
Frame problem,0.0,0.0,0.0,1.0
Pictorial space,1.0,0.0,0.0,0.0
Acute episode,0.0,0.0,1.0,0.0
gaze correction,1.0,0.0,0.0,0.0
cognition-aware computing,0.0,0.0,1.0,0.0
Aversive pictures,0.0,0.0,1.0,0.0
First episode psychosis (FEP),0.0,0.0,1.0,0.0
Neuro-cognition,0.0,0.0,1.0,0.0
Cognitive predictors,0.0,1.0,0.0,0.0
CNS,0.0,0.0,1.0,0.0
Multiple cueing,0.0,0.0,1.0,0.0
procedural memory,0.0,0.0,1.0,0.0
drivingDriving,1.0,0.0,0.0,0.0
acute pain,0.0,1.0,0.0,0.0
Agrammatism,0.0,0.0,1.0,0.0
Corticospinal excitability,0.0,1.0,0.0,0.0
OCDS,0.0,0.0,0.0,1.0
ashwagandha,0.0,0.0,1.0,0.0
Empirical Bayes,0.0,0.0,0.0,1.0
Twin,0.0,1.0,0.0,0.0
cochlear implant,0.0,0.0,1.0,0.0
Task-oriented,0.0,0.0,0.0,1.0
Memory fMRI,0.0,0.0,0.0,1.0
demyelination,0.0,0.0,1.0,0.0
Ro 04-6790,0.0,0.0,1.0,0.0
RDK,0.0,0.0,1.0,0.0
Coupling,1.0,0.0,0.0,0.0
ODD,0.0,0.0,0.0,1.0
Gamma-aminobutyric acid,0.0,0.0,0.0,1.0
Hyperammonemia,0.0,0.0,1.0,0.0
Somnolence,1.0,0.0,0.0,0.0
Theta phase synchronization,0.0,0.0,0.0,1.0
hypothermia,0.0,0.0,1.0,0.0
Dementia with Lewy Bodies,1.0,0.0,0.0,0.0
hypothalamus,1.0,0.0,0.0,0.0
BCAA,1.0,0.0,0.0,0.0
Polyunsaturated fatty acids,0.0,1.0,0.0,0.0
Snakes,1.0,0.0,0.0,0.0
Insomnia related to a mental disorder,0.0,0.0,0.0,1.0
Parametric fMRI,0.0,0.0,1.0,0.0
Neglect simulation,1.0,0.0,0.0,0.0
Elderly outpatients,1.0,0.0,0.0,0.0
Navigation skill,0.0,0.0,0.0,1.0
film and memory,0.0,0.0,1.0,0.0
Peripheral luminance,0.0,0.0,1.0,0.0
Noninvasive telemetry,0.0,1.0,0.0,0.0
CAREN,0.0,0.0,1.0,0.0
Neuropsychology Cognition,0.0,1.0,0.0,0.0
Transgenic mouse models,0.0,0.0,1.0,0.0
Emotional stroop,1.0,0.0,0.0,0.0
Steady state visual evoked potentials,0.0,0.0,0.0,1.0
The binding problem,0.0,0.0,0.0,1.0
Telerehabilitation,0.0,1.0,0.0,0.0
Stimulus Onset Asynchrony,0.0,1.0,0.0,0.0
geriatrics,0.0,0.0,0.0,1.0
Driver's behavior,0.0,0.0,1.0,0.0
neural mechanism,0.0,0.0,1.0,0.0
Delusional misidentifications,0.0,0.0,1.0,0.0
Taste preferences,0.0,1.0,0.0,0.0
Early detection of cancer,0.0,0.0,1.0,0.0
Topiramate (TPM),1.0,0.0,0.0,0.0
analytical thinking,0.0,0.0,1.0,0.0
Anti-aquaporin-4 antibody,0.0,0.0,1.0,0.0
Applications,0.0,1.0,0.0,0.0
Dimensional overlap model,0.0,0.0,1.0,0.0
insular cortex,1.0,0.0,0.0,0.0
Object function,0.0,0.0,1.0,0.0
Dependent elderly people,0.0,1.0,0.0,0.0
Theta burst,1.0,0.0,0.0,0.0
episodic buffer,1.0,0.0,0.0,0.0
2D,1.0,0.0,0.0,0.0
Access to care,0.0,1.0,0.0,0.0
Trail-making Test,1.0,0.0,0.0,0.0
IT,0.0,1.0,0.0,0.0
Memory-based strategy,0.0,0.0,0.0,1.0
Context gain,0.0,0.0,1.0,0.0
Representation of senses,0.0,1.0,0.0,0.0
Interhemispheric collaboration,1.0,0.0,0.0,0.0
social problem solving,0.0,0.0,1.0,0.0
Content,0.0,1.0,0.0,0.0
Tone quality,0.0,0.0,1.0,0.0
Sensory function,0.0,0.0,1.0,0.0
Free space testing,1.0,0.0,0.0,0.0
Brain pathology,0.0,0.0,0.0,1.0
Backtracking,0.0,1.0,0.0,0.0
Weight judgment,1.0,0.0,0.0,0.0
Visual half-field task,0.0,0.0,0.0,1.0
dual-tasking,0.0,1.0,0.0,0.0
Point-light display,0.0,1.0,0.0,0.0
Complex networks,0.0,0.0,1.0,0.0
Way-finding training,1.0,0.0,0.0,0.0
Aniline compounds,1.0,0.0,0.0,0.0
Three-dimensional graphics and realism,0.0,0.0,0.0,1.0
Letter-position encoding,0.0,0.0,1.0,0.0
Creutzfeldt-Jacob disease,1.0,0.0,0.0,0.0
Semantic hub,0.0,0.0,1.0,0.0
conceptual understanding,0.0,1.0,0.0,0.0
Huprine X,0.0,1.0,0.0,0.0
Scoring,0.0,1.0,0.0,0.0
Bounded rationality,1.0,0.0,0.0,0.0
and cybernetics,0.0,0.0,1.0,0.0
Muscarinic antagonist,0.0,1.0,0.0,0.0
car-driving simulator,0.0,1.0,0.0,0.0
Alpha-amylase,0.0,0.0,0.0,1.0
Time representation,0.0,1.0,0.0,0.0
Contingent negative variation (CNV),0.0,0.0,0.0,1.0
linguistic categorization model,0.0,0.0,1.0,0.0
Crossmodal suppression,0.0,1.0,0.0,0.0
Cloninger,0.0,1.0,0.0,0.0
Modality-specific processing,1.0,0.0,0.0,0.0
Leukoencephalopathies,0.0,0.0,1.0,0.0
Free viewing,0.0,0.0,1.0,0.0
Constructive matching,0.0,0.0,1.0,0.0
Visual-spatial skills,0.0,0.0,1.0,0.0
"Magnetic resonance imaging,0.0,0.0,0.0,0.0
Judgement and decision-making,0.0,0.0,1.0,0.0
Mu rhythm suppression,0.0,0.0,0.0,1.0
Causal inference,0.0,0.0,1.0,0.0
Computational creativity,0.0,1.0,0.0,0.0
Vascular headaches,0.0,0.0,0.0,1.0
Hand stabilization,0.0,1.0,0.0,0.0
Implicit conceptual tests,0.0,0.0,1.0,0.0
Disease risk factors,0.0,0.0,1.0,0.0
Predator visual system,0.0,1.0,0.0,0.0
Featural,0.0,0.0,1.0,0.0
expectation,0.0,0.0,1.0,0.0
Violence,0.0,1.0,0.0,0.0
Rational constructivism,0.0,0.0,0.0,1.0
Word extension,0.0,0.0,1.0,0.0
Iconic displays,0.0,0.0,0.0,1.0
Perceptual deficit,1.0,0.0,0.0,0.0
Tomkins,1.0,0.0,0.0,0.0
Articulatory,0.0,0.0,0.0,1.0
Brief Repeatable Battery of Neuropsychological Tests,0.0,1.0,0.0,0.0
Voltage-sensitive dye,0.0,1.0,0.0,0.0
HBOT,0.0,0.0,1.0,0.0
Temporal position,1.0,0.0,0.0,0.0
Trichostatin A,0.0,0.0,0.0,1.0
Vinpocetine,0.0,0.0,1.0,0.0
non-visual cognition,0.0,0.0,1.0,0.0
Highly active antiretroviral therapy,0.0,0.0,1.0,0.0
Aversion,0.0,0.0,1.0,0.0
Centella asiatica,0.0,1.0,0.0,0.0
Total power,0.0,0.0,1.0,0.0
cultural cognition,0.0,0.0,0.0,1.0
Synaptic learning mechanisms,0.0,0.0,1.0,0.0
Questionable dementia,0.0,0.0,0.0,1.0
Theta-burst stimulation,0.0,0.0,1.0,0.0
Longitudinal investigation,0.0,0.0,1.0,0.0
Regularity detection,0.0,0.0,1.0,0.0
Perception",0.0,1.0,0.0,0.0
Basic number abilities,0.0,0.0,1.0,0.0
Visual-spatial memory,0.0,1.0,0.0,0.0
Memory Island,0.0,0.0,1.0,0.0
Dicyclomine,0.0,1.0,0.0,0.0
Intellectual impairment,1.0,0.0,0.0,0.0
Cost-benefit analysis,0.0,0.0,1.0,0.0
Mitochondria,0.0,1.0,0.0,0.0
IQ decline,0.0,0.0,1.0,0.0
Zöllner illusion,0.0,1.0,0.0,0.0
Conscious visual awareness,0.0,0.0,1.0,0.0
Behavioural contagion,0.0,0.0,1.0,0.0
motion,1.0,0.0,0.0,0.0
Illinois Agility Test,0.0,1.0,0.0,0.0
Visual culture,0.0,0.0,1.0,0.0
Ideomotor apraxia,1.0,0.0,0.0,0.0
Learning from television,0.0,1.0,0.0,0.0
antihistamines,0.0,1.0,0.0,0.0
food deprivation,0.0,1.0,0.0,0.0
biased competition,0.0,1.0,0.0,0.0
Typewriting,0.0,0.0,1.0,0.0
Visual information pick-up,1.0,0.0,0.0,0.0
Real-time modeling,0.0,0.0,1.0,0.0
Decision-making skills,0.0,1.0,0.0,0.0
NADPH oxidase,0.0,1.0,0.0,0.0
Transient visual preference,0.0,0.0,1.0,0.0
Sexual assault,1.0,0.0,0.0,0.0
Adrenergic blockade,1.0,0.0,0.0,0.0
Kenya,0.0,0.0,1.0,0.0
Time assessment,0.0,1.0,0.0,0.0
Face categorization,0.0,1.0,0.0,0.0
N-Acetylaspartate,0.0,1.0,0.0,0.0
Bevacizumab,0.0,0.0,1.0,0.0
Speech comprehension,1.0,0.0,0.0,0.0
pyridoxine,1.0,0.0,0.0,0.0
Cognitive Radio,0.0,1.0,0.0,0.0
Spatial frames,1.0,0.0,0.0,0.0
Deaf subjects,0.0,0.0,0.0,1.0
Ocularcentrism,0.0,0.0,1.0,0.0
Populations at risk,0.0,1.0,0.0,0.0
Central monitoring,0.0,1.0,0.0,0.0
5-HT1A,0.0,0.0,1.0,0.0
5-HT1B,0.0,0.0,1.0,0.0
Spatial resolution,0.0,0.0,1.0,0.0
Periventricular hyperintensities,0.0,0.0,1.0,0.0
Quantitative reasoning,0.0,0.0,1.0,0.0
Seizure disorders,0.0,0.0,1.0,0.0
Elite karate athletes,0.0,0.0,1.0,0.0
Social perceptual processes,0.0,1.0,0.0,0.0
Task negative,0.0,0.0,1.0,0.0
Schema theory,0.0,0.0,0.0,1.0
Dark chamber,0.0,0.0,1.0,0.0
Rhesus Monkey,0.0,0.0,0.0,1.0
Attention function,0.0,0.0,0.0,1.0
Triptan,0.0,1.0,0.0,0.0
Latency to persistent sleep,0.0,0.0,1.0,0.0
Reaching space,0.0,1.0,0.0,0.0
Visual saccades,0.0,1.0,0.0,0.0
Corrugator EMG,1.0,0.0,0.0,0.0
Audio-visual contribution,1.0,0.0,0.0,0.0
proactive interference,0.0,0.0,1.0,0.0
Behavioral disorder,0.0,1.0,0.0,0.0
Light wavelength,1.0,0.0,0.0,0.0
Social signals,0.0,1.0,0.0,0.0
Clock-Drawing Task (Clock Test),0.0,0.0,1.0,0.0
HINT (hearing in noise test),0.0,1.0,0.0,0.0
ERS/ERD,1.0,0.0,0.0,0.0
Automatic face processing,0.0,0.0,1.0,0.0
Agonist treatment,0.0,0.0,1.0,0.0
psychomotor impairment,1.0,0.0,0.0,0.0
apolipoprotein E,0.0,1.0,0.0,0.0
Linguistic conventions,0.0,0.0,1.0,0.0
Multiple foci of attention,0.0,0.0,1.0,0.0
Moral psychology,0.0,1.0,0.0,0.0
Ego- and allocentrism,0.0,0.0,1.0,0.0
joint factor analysis,0.0,0.0,0.0,1.0
Columnar processing,0.0,1.0,0.0,0.0
Ovarian hormones,1.0,0.0,0.0,0.0
Magnetic fields,0.0,0.0,1.0,0.0
RFID,0.0,0.0,0.0,1.0
Inflexibility,0.0,0.0,1.0,0.0
Spatial structure,1.0,0.0,0.0,0.0
Stereotactic radiotherapy,0.0,0.0,1.0,0.0
Clinical neurophysiology,0.0,0.0,1.0,0.0
Visual-spatial sketchpad,0.0,0.0,1.0,0.0
nicotine dependence,0.0,0.0,1.0,0.0
Neuroepidemiology,0.0,0.0,1.0,0.0
Block design task,0.0,1.0,0.0,0.0
Preschoolers' cognition,0.0,0.0,1.0,0.0
Post concussion,0.0,1.0,0.0,0.0
Obstructive sleep apnoea syndrome,0.0,0.0,1.0,0.0
Perceived risk,1.0,0.0,0.0,0.0
Ad hoc categories,1.0,0.0,0.0,0.0
Visual perception and cognition,0.0,1.0,0.0,0.0
Singular,0.0,0.0,1.0,0.0
Orofacial pain,0.0,0.0,1.0,0.0
Thatcher's illusion,1.0,0.0,0.0,0.0
Category-specific responses,1.0,0.0,0.0,0.0
Analog-based neurofeedback,0.0,1.0,0.0,0.0
computation,0.0,1.0,0.0,0.0
Steady-state responses,1.0,0.0,0.0,0.0
3D surface and shape perception,0.0,1.0,0.0,0.0
visual function and dry eye,0.0,1.0,0.0,0.0
subliminal priming,1.0,0.0,0.0,0.0
Magnetic field tomography (MFT),0.0,0.0,1.0,0.0
Pursuit Aiming (PAT),1.0,0.0,0.0,0.0
extremely low birth weight,0.0,0.0,1.0,0.0
Narrative transportation,0.0,1.0,0.0,0.0
life-expectancy,1.0,0.0,0.0,0.0
Interferon-alpha,0.0,1.0,0.0,0.0
Conceptual representation,0.0,0.0,0.0,1.0
symbolic development,0.0,1.0,0.0,0.0
height fear,0.0,1.0,0.0,0.0
Barprobe,0.0,0.0,0.0,1.0
Dissociative states,0.0,0.0,0.0,1.0
Large-scale cortical networks,0.0,0.0,1.0,0.0
Alzheimer's patients,0.0,1.0,0.0,0.0
adenosine,0.0,0.0,1.0,0.0
teachers cognition,0.0,0.0,0.0,1.0
premotor cortex,0.0,0.0,1.0,0.0
Visual evoked alpha oscillations,0.0,1.0,0.0,0.0
Agency attribution,0.0,0.0,1.0,0.0
Late blind,0.0,0.0,0.0,1.0
Fepsy,0.0,1.0,0.0,0.0
